id_order;order_time;assign_time
11455216;01.08.2022 8:50:35;01.08.2022 8:53:30
11454818;02.08.2022 22:17:40;02.08.2022 22:20:58
11453995;01.08.2022 21:15:23;01.08.2022 21:16:36
11453494;01.08.2022 2:43:04;01.08.2022 2:46:44
11455643;02.08.2022 13:46:50;02.08.2022 13:49:12
11455145;01.08.2022 7:36:29;01.08.2022 7:37:44
11455072;01.08.2022 5:43:38;01.08.2022 5:48:23
11453138;02.08.2022 20:25:46;02.08.2022 20:28:38
11456773;02.08.2022 13:03:49;02.08.2022 13:05:35
11456143;02.08.2022 0:06:42;02.08.2022 0:08:35
11456166;02.08.2022 14:13:40;02.08.2022 14:16:00
11457135;02.08.2022 19:09:24;02.08.2022 19:13:04
11455771;01.08.2022 0:41:01;01.08.2022 0:44:38
11454249;01.08.2022 18:36:16;01.08.2022 18:38:47
11458719;01.08.2022 1:30:17;01.08.2022 1:32:36
11454193;01.08.2022 9:58:06;01.08.2022 10:00:58
11454177;01.08.2022 20:39:08;01.08.2022 20:41:30
11457097;01.08.2022 14:43:15;01.08.2022 14:44:47
11454056;01.08.2022 7:07:29;01.08.2022 7:10:36
11458919;01.08.2022 9:02:45;01.08.2022 9:23:20
11458343;02.08.2022 7:48:40;02.08.2022 7:54:15
11455092;01.08.2022 14:10:36;01.08.2022 14:12:42
11455416;01.08.2022 1:35:52;01.08.2022 1:36:50
11454556;02.08.2022 18:30:56;02.08.2022 18:33:10
11458642;02.08.2022 2:08:44;02.08.2022 2:10:57
11457494;01.08.2022 11:49:20;01.08.2022 11:50:44
11453843;01.08.2022 8:19:29;01.08.2022 8:20:41
11453409;02.08.2022 10:32:46;02.08.2022 10:35:13
11457624;02.08.2022 23:26:28;02.08.2022 23:26:45
11456217;01.08.2022 20:53:29;01.08.2022 20:56:20
11453205;01.08.2022 15:12:57;01.08.2022 15:13:56
11458197;01.08.2022 5:52:37;01.08.2022 5:57:52
11457290;02.08.2022 14:27:52;02.08.2022 14:32:41
11457520;02.08.2022 21:35:06;02.08.2022 21:37:29
11458935;01.08.2022 12:46:52;01.08.2022 13:07:26
11458899;02.08.2022 7:27:19;02.08.2022 7:47:53
11458812;01.08.2022 7:02:48;01.08.2022 7:06:08
11457943;01.08.2022 12:52:01;01.08.2022 12:52:02
11456562;02.08.2022 19:51:07;02.08.2022 19:52:23
11457148;01.08.2022 16:22:35;01.08.2022 16:27:26
11458757;02.08.2022 12:26:46;02.08.2022 12:28:13
11453474;01.08.2022 6:47:37;01.08.2022 6:50:52
11456105;01.08.2022 17:42:06;01.08.2022 17:44:03
11457157;01.08.2022 20:39:43;01.08.2022 20:39:51
11453376;02.08.2022 15:23:42;02.08.2022 15:26:27
11453937;01.08.2022 2:33:32;01.08.2022 2:34:32
11454729;01.08.2022 9:06:48;01.08.2022 9:08:44
11456885;02.08.2022 16:40:05;02.08.2022 16:43:07
11455054;01.08.2022 8:08:08;01.08.2022 8:09:13
11458278;02.08.2022 12:26:48;02.08.2022 12:30:04
11458717;01.08.2022 19:18:45;01.08.2022 19:20:23
11456145;02.08.2022 14:51:20;02.08.2022 14:52:59
11457025;02.08.2022 10:51:01;02.08.2022 10:51:11
11455778;02.08.2022 0:39:13;02.08.2022 0:39:18
11457340;02.08.2022 6:40:24;02.08.2022 6:43:11
11455531;01.08.2022 0:40:07;01.08.2022 0:45:02
11457138;02.08.2022 20:42:05;02.08.2022 20:44:25
11454130;02.08.2022 1:28:18;02.08.2022 1:31:21
11455997;01.08.2022 15:57:30;01.08.2022 15:58:35
11456086;01.08.2022 10:57:01;01.08.2022 11:01:04
11454302;02.08.2022 21:50:48;02.08.2022 21:51:52
11455724;02.08.2022 22:00:09;02.08.2022 22:02:26
11456633;02.08.2022 2:10:31;02.08.2022 2:12:52
11458598;01.08.2022 6:14:42;01.08.2022 6:16:33
11457596;01.08.2022 12:50:08;01.08.2022 12:52:12
11458593;01.08.2022 12:48:20;01.08.2022 12:50:43
11454644;01.08.2022 6:23:31;01.08.2022 6:24:56
11456364;01.08.2022 8:13:06;01.08.2022 8:16:18
11453695;02.08.2022 14:27:44;02.08.2022 14:30:02
11453587;01.08.2022 22:24:20;01.08.2022 22:27:20
11453441;01.08.2022 6:45:28;01.08.2022 6:48:09
11454370;02.08.2022 6:59:00;02.08.2022 7:04:13
11455389;02.08.2022 19:49:16;02.08.2022 19:52:13
11458299;02.08.2022 0:23:02;02.08.2022 0:26:44
11457678;01.08.2022 5:21:08;01.08.2022 5:21:14
11456672;01.08.2022 5:50:33;01.08.2022 5:54:03
11454087;01.08.2022 6:01:20;01.08.2022 6:04:07
11458735;01.08.2022 3:16:39;01.08.2022 3:17:48
11455446;02.08.2022 7:03:40;02.08.2022 7:04:44
11456515;02.08.2022 8:18:51;02.08.2022 8:20:07
11458637;01.08.2022 8:43:45;01.08.2022 8:46:44
11458201;02.08.2022 15:04:28;02.08.2022 15:10:04
11453348;02.08.2022 7:19:54;02.08.2022 7:21:24
11455110;01.08.2022 8:16:59;01.08.2022 8:18:40
11454442;02.08.2022 9:42:11;02.08.2022 9:43:34
11456222;01.08.2022 6:22:41;01.08.2022 6:26:13
11456673;01.08.2022 17:20:09;01.08.2022 17:22:26
11454471;01.08.2022 9:43:10;01.08.2022 9:44:08
11455896;01.08.2022 6:24:24;01.08.2022 6:28:05
11457294;01.08.2022 13:45:43;01.08.2022 13:49:00
11458083;01.08.2022 16:42:34;01.08.2022 16:44:38
11454435;02.08.2022 10:41:03;02.08.2022 10:44:30
11455697;02.08.2022 8:18:04;02.08.2022 8:20:00
11458764;02.08.2022 9:13:43;02.08.2022 9:16:31
11455429;01.08.2022 4:01:49;01.08.2022 4:04:28
11454755;01.08.2022 9:46:18;01.08.2022 9:48:31
11458406;01.08.2022 5:45:48;01.08.2022 5:48:46
11453139;01.08.2022 19:04:08;01.08.2022 19:06:39
11454800;02.08.2022 15:54:32;02.08.2022 15:55:40
11455492;02.08.2022 12:49:39;02.08.2022 12:50:37
11457462;01.08.2022 10:41:57;01.08.2022 10:43:21
11453380;01.08.2022 16:58:51;01.08.2022 17:00:01
11456632;02.08.2022 21:46:44;02.08.2022 21:49:42
11453857;02.08.2022 14:03:25;02.08.2022 14:04:45
11455710;01.08.2022 18:54:17;01.08.2022 18:55:47
11455062;02.08.2022 20:49:46;02.08.2022 20:50:51
11458268;01.08.2022 4:28:49;01.08.2022 4:31:32
11454711;02.08.2022 7:38:35;02.08.2022 7:41:19
11457993;01.08.2022 6:32:55;01.08.2022 6:35:07
11454434;01.08.2022 13:25:20;01.08.2022 13:28:27
11455989;02.08.2022 13:22:48;02.08.2022 13:24:42
11453435;02.08.2022 11:56:32;02.08.2022 11:59:57
11454894;02.08.2022 3:15:14;02.08.2022 3:17:48
11456866;02.08.2022 8:40:18;02.08.2022 8:42:34
11456226;01.08.2022 12:05:50;01.08.2022 12:08:52
11456566;01.08.2022 9:51:02;01.08.2022 9:53:58
11454565;01.08.2022 20:22:13;01.08.2022 20:23:57
11453611;01.08.2022 8:49:58;01.08.2022 8:53:09
11456164;02.08.2022 13:10:09;02.08.2022 13:11:56
11456137;01.08.2022 12:13:35;01.08.2022 12:18:30
11454849;01.08.2022 8:46:16;01.08.2022 8:47:45
11458028;01.08.2022 10:09:33;01.08.2022 10:12:14
11458454;02.08.2022 11:58:41;02.08.2022 11:59:48
11453986;01.08.2022 10:50:25;01.08.2022 10:50:41
11455720;01.08.2022 8:01:59;01.08.2022 8:04:35
11456266;01.08.2022 1:03:59;01.08.2022 1:06:06
11453723;02.08.2022 12:35:49;02.08.2022 12:39:22
11454159;02.08.2022 5:39:21;02.08.2022 5:40:55
11456315;02.08.2022 3:41:31;02.08.2022 3:44:39
11455769;01.08.2022 11:07:14;01.08.2022 11:09:49
11456655;02.08.2022 21:24:56;02.08.2022 21:26:53
11454647;02.08.2022 10:25:22;02.08.2022 10:27:13
11454714;01.08.2022 0:05:30;01.08.2022 0:07:39
11456264;01.08.2022 22:58:40;01.08.2022 23:01:54
11457024;02.08.2022 23:14:52;02.08.2022 23:17:25
11454670;01.08.2022 4:13:38;01.08.2022 4:16:31
11454014;01.08.2022 14:51:04;01.08.2022 14:53:57
11457923;01.08.2022 21:36:24;01.08.2022 21:37:46
11456026;02.08.2022 21:50:14;02.08.2022 21:52:36
11455237;02.08.2022 17:10:47;02.08.2022 17:13:49
11454662;01.08.2022 12:09:58;01.08.2022 12:12:42
11454047;02.08.2022 18:40:01;02.08.2022 18:44:34
11458198;02.08.2022 16:40:53;02.08.2022 16:42:17
11453846;01.08.2022 8:36:29;01.08.2022 8:39:05
11457735;01.08.2022 23:08:34;01.08.2022 23:10:08
11453984;02.08.2022 6:10:58;02.08.2022 6:12:32
11453493;01.08.2022 20:25:23;01.08.2022 20:26:32
11457036;01.08.2022 17:23:44;01.08.2022 17:25:36
11455178;02.08.2022 11:59:59;02.08.2022 12:02:07
11454054;01.08.2022 13:25:37;01.08.2022 13:27:08
11458190;01.08.2022 19:33:16;01.08.2022 19:36:00
11454039;01.08.2022 19:47:04;01.08.2022 19:50:17
11453456;02.08.2022 23:30:34;02.08.2022 23:31:46
11457606;01.08.2022 16:22:31;01.08.2022 16:27:46
11458155;01.08.2022 6:56:26;01.08.2022 6:59:45
11453439;02.08.2022 16:16:59;02.08.2022 16:19:38
11454372;01.08.2022 6:58:19;01.08.2022 7:01:34
11455824;01.08.2022 1:53:06;01.08.2022 1:54:07
11456179;02.08.2022 4:36:47;02.08.2022 4:37:56
11456233;01.08.2022 5:37:52;01.08.2022 5:40:23
11457637;02.08.2022 1:59:10;02.08.2022 2:00:53
11453347;02.08.2022 15:25:41;02.08.2022 15:27:27
11455267;02.08.2022 19:30:34;02.08.2022 19:31:37
11454307;02.08.2022 22:52:06;02.08.2022 22:53:06
11455999;02.08.2022 10:04:41;02.08.2022 10:08:08
11457208;02.08.2022 2:29:24;02.08.2022 2:34:46
11457837;02.08.2022 16:59:54;02.08.2022 17:02:21
11456502;01.08.2022 3:51:09;01.08.2022 3:56:46
11458225;01.08.2022 13:13:46;01.08.2022 13:17:10
11453337;01.08.2022 5:39:40;01.08.2022 5:42:47
11456539;01.08.2022 11:26:17;01.08.2022 11:28:48
11455546;02.08.2022 11:05:20;02.08.2022 11:08:08
11458390;01.08.2022 0:57:26;01.08.2022 0:59:02
11457475;01.08.2022 18:41:29;01.08.2022 18:45:08
11458738;02.08.2022 3:50:10;02.08.2022 3:52:29
11457000;02.08.2022 18:39:55;02.08.2022 18:45:40
11453993;02.08.2022 19:48:35;02.08.2022 19:49:38
11458762;01.08.2022 9:45:12;01.08.2022 9:46:23
11456693;02.08.2022 23:08:54;02.08.2022 23:11:30
11455837;02.08.2022 17:22:54;02.08.2022 17:25:46
11456484;01.08.2022 4:20:21;01.08.2022 4:22:46
11458794;02.08.2022 0:46:13;02.08.2022 0:49:20
11453219;01.08.2022 13:32:16;01.08.2022 13:35:15
11454903;02.08.2022 23:30:50;02.08.2022 23:33:51
11458982;02.08.2022 7:59:35;02.08.2022 8:20:09
11454371;01.08.2022 20:33:01;01.08.2022 20:35:58
11453925;01.08.2022 23:31:27;01.08.2022 23:34:30
11455338;02.08.2022 10:16:34;02.08.2022 10:18:32
11454550;02.08.2022 1:46:25;02.08.2022 1:47:34
11457959;02.08.2022 23:52:09;02.08.2022 23:55:06
11457702;01.08.2022 21:01:19;01.08.2022 21:03:53
11453293;02.08.2022 9:28:39;02.08.2022 9:34:11
11457094;01.08.2022 3:40:36;01.08.2022 3:43:52
11456223;02.08.2022 13:52:07;02.08.2022 13:55:09
11454460;02.08.2022 6:54:11;02.08.2022 6:55:23
11456144;02.08.2022 3:30:42;02.08.2022 3:31:54
11456421;01.08.2022 6:54:53;01.08.2022 6:56:13
11458039;01.08.2022 8:31:14;01.08.2022 8:33:09
11456858;02.08.2022 5:37:45;02.08.2022 5:39:55
11454473;01.08.2022 6:07:27;01.08.2022 6:12:12
11454176;01.08.2022 9:40:37;01.08.2022 9:41:52
11457860;02.08.2022 2:46:27;02.08.2022 2:48:50
11457660;02.08.2022 6:38:56;02.08.2022 6:40:21
11458128;02.08.2022 4:28:28;02.08.2022 4:29:38
11456971;02.08.2022 3:20:42;02.08.2022 3:23:29
11457668;01.08.2022 0:10:35;01.08.2022 0:13:26
11458502;02.08.2022 10:01:29;02.08.2022 10:02:29
11455468;01.08.2022 15:58:15;01.08.2022 16:00:16
11458446;01.08.2022 20:48:18;01.08.2022 20:53:55
11455133;02.08.2022 13:40:31;02.08.2022 13:44:07
11458339;01.08.2022 0:36:37;01.08.2022 0:39:06
11453698;01.08.2022 10:15:16;01.08.2022 10:16:45
11454489;02.08.2022 15:20:24;02.08.2022 15:21:45
11456019;01.08.2022 15:16:45;01.08.2022 15:19:05
11455864;02.08.2022 5:19:58;02.08.2022 5:22:10
11455960;02.08.2022 6:24:02;02.08.2022 6:28:20
11453766;01.08.2022 7:09:46;01.08.2022 7:11:13
11457237;02.08.2022 17:06:40;02.08.2022 17:09:58
11455094;02.08.2022 15:51:42;02.08.2022 15:55:02
11458073;01.08.2022 20:22:30;01.08.2022 20:26:50
11454924;01.08.2022 11:10:32;01.08.2022 11:13:43
11458611;01.08.2022 23:00:48;01.08.2022 23:03:28
11454077;01.08.2022 4:08:22;01.08.2022 4:11:33
11455572;01.08.2022 6:39:09;01.08.2022 6:43:02
11453442;01.08.2022 1:10:11;01.08.2022 1:11:13
11455048;02.08.2022 4:00:01;02.08.2022 4:02:26
11458994;01.08.2022 3:41:59;01.08.2022 4:02:33
11456176;01.08.2022 2:33:20;01.08.2022 2:36:40
11456397;01.08.2022 18:20:18;01.08.2022 18:23:17
11454184;01.08.2022 18:13:58;01.08.2022 18:17:38
11457323;02.08.2022 5:17:54;02.08.2022 5:19:41
11458895;02.08.2022 10:16:11;02.08.2022 10:36:45
11457729;01.08.2022 17:47:10;01.08.2022 17:48:24
11454528;02.08.2022 6:55:01;02.08.2022 6:57:49
11456977;01.08.2022 23:39:12;01.08.2022 23:42:26
11456304;01.08.2022 11:46:52;01.08.2022 11:48:58
11457151;02.08.2022 23:54:41;02.08.2022 23:56:32
11454867;01.08.2022 10:31:15;01.08.2022 10:36:26
11458647;02.08.2022 16:34:17;02.08.2022 16:35:43
11456972;02.08.2022 18:11:06;02.08.2022 18:12:31
11457049;01.08.2022 14:59:08;01.08.2022 15:01:40
11455602;02.08.2022 7:46:38;02.08.2022 7:49:50
11457859;01.08.2022 11:52:54;01.08.2022 11:56:21
11455658;02.08.2022 3:18:34;02.08.2022 3:19:44
11454844;02.08.2022 19:54:34;02.08.2022 19:56:44
11453566;02.08.2022 14:11:13;02.08.2022 14:14:06
11455867;01.08.2022 11:35:22;01.08.2022 11:37:55
11453237;01.08.2022 16:05:46;01.08.2022 16:08:32
11453412;01.08.2022 19:37:11;01.08.2022 19:38:58
11453882;01.08.2022 0:40:40;01.08.2022 0:42:34
11456640;02.08.2022 18:03:57;02.08.2022 18:07:20
11457054;01.08.2022 21:47:20;01.08.2022 21:49:46
11453813;01.08.2022 15:15:00;01.08.2022 15:17:36
11458766;02.08.2022 16:30:23;02.08.2022 16:33:18
11457419;01.08.2022 20:47:20;01.08.2022 20:47:45
11457625;02.08.2022 20:14:19;02.08.2022 20:16:10
11454381;02.08.2022 18:20:23;02.08.2022 18:23:08
11454423;01.08.2022 14:58:45;01.08.2022 15:01:06
11455456;02.08.2022 14:26:11;02.08.2022 14:29:40
11453689;02.08.2022 4:19:55;02.08.2022 4:24:12
11453342;01.08.2022 12:45:02;01.08.2022 12:48:15
11455266;02.08.2022 19:23:33;02.08.2022 19:26:27
11455228;02.08.2022 19:03:27;02.08.2022 19:06:34
11455672;01.08.2022 0:23:32;01.08.2022 0:26:11
11456269;01.08.2022 1:30:22;01.08.2022 1:32:40
11457196;02.08.2022 12:00:03;02.08.2022 12:02:28
11457906;01.08.2022 16:49:43;01.08.2022 16:50:48
11456033;02.08.2022 9:53:06;02.08.2022 9:54:55
11456559;02.08.2022 23:30:00;02.08.2022 23:32:38
11455156;01.08.2022 3:24:41;01.08.2022 3:27:16
11458033;01.08.2022 22:03:36;01.08.2022 22:04:56
11455970;02.08.2022 22:11:36;02.08.2022 22:14:31
11458237;02.08.2022 13:28:09;02.08.2022 13:29:45
11458409;01.08.2022 1:42:20;01.08.2022 1:43:32
11458177;01.08.2022 16:28:24;01.08.2022 16:30:43
11453150;02.08.2022 17:14:40;02.08.2022 17:15:42
11455886;02.08.2022 23:41:20;02.08.2022 23:42:55
11454071;02.08.2022 12:46:31;02.08.2022 12:46:44
11454362;02.08.2022 11:16:59;02.08.2022 11:18:28
11454744;02.08.2022 8:56:15;02.08.2022 9:01:18
11458102;02.08.2022 12:28:29;02.08.2022 12:31:42
11454981;02.08.2022 5:29:55;02.08.2022 5:33:14
11455835;01.08.2022 13:13:26;01.08.2022 13:14:58
11456809;01.08.2022 19:10:39;01.08.2022 19:11:41
11455909;01.08.2022 19:37:25;01.08.2022 19:38:30
11455230;02.08.2022 22:22:49;02.08.2022 22:23:49
11453963;02.08.2022 0:17:40;02.08.2022 0:20:09
11456254;02.08.2022 7:00:31;02.08.2022 7:05:10
11454005;02.08.2022 15:18:42;02.08.2022 15:19:40
11454397;01.08.2022 19:22:28;01.08.2022 19:25:00
11458041;01.08.2022 16:22:58;01.08.2022 16:24:53
11455124;02.08.2022 6:52:34;02.08.2022 6:55:07
11455478;02.08.2022 23:46:30;02.08.2022 23:46:45
11456654;02.08.2022 8:30:10;02.08.2022 8:31:29
11453599;02.08.2022 18:30:03;02.08.2022 18:32:48
11456894;02.08.2022 13:41:22;02.08.2022 13:43:01
11454114;01.08.2022 17:35:18;01.08.2022 17:37:55
11454933;01.08.2022 14:49:14;01.08.2022 14:51:16
11458685;02.08.2022 3:08:42;02.08.2022 3:13:56
11453161;02.08.2022 14:12:02;02.08.2022 14:15:46
11458608;02.08.2022 16:40:05;02.08.2022 16:42:27
11454410;01.08.2022 1:53:11;01.08.2022 1:54:37
11455982;01.08.2022 22:59:16;01.08.2022 23:01:40
11458276;02.08.2022 15:23:18;02.08.2022 15:26:25
11458436;02.08.2022 1:05:58;02.08.2022 1:09:42
11459008;01.08.2022 17:56:42;01.08.2022 18:17:17
11454102;01.08.2022 3:39:11;01.08.2022 3:42:18
11454247;02.08.2022 0:48:13;02.08.2022 0:50:57
11453309;02.08.2022 15:24:58;02.08.2022 15:28:41
11457728;02.08.2022 7:40:27;02.08.2022 7:42:29
11455984;01.08.2022 2:27:13;01.08.2022 2:30:23
11455261;01.08.2022 9:55:02;01.08.2022 9:59:08
11455117;01.08.2022 10:43:06;01.08.2022 10:45:16
11457755;02.08.2022 16:37:36;02.08.2022 16:40:22
11453273;01.08.2022 18:01:32;01.08.2022 18:03:27
11456404;01.08.2022 0:12:37;01.08.2022 0:14:18
11458161;01.08.2022 1:42:48;01.08.2022 1:45:32
11453935;02.08.2022 6:27:24;02.08.2022 6:30:21
11456160;02.08.2022 20:30:21;02.08.2022 20:36:03
11456011;02.08.2022 17:34:51;02.08.2022 17:37:32
11455167;02.08.2022 16:34:45;02.08.2022 16:36:01
11455233;01.08.2022 5:25:57;01.08.2022 5:27:28
11458402;02.08.2022 22:15:25;02.08.2022 22:18:06
11456533;02.08.2022 13:23:12;02.08.2022 13:28:15
11455530;01.08.2022 21:56:32;01.08.2022 21:57:51
11456298;02.08.2022 11:31:27;02.08.2022 11:33:05
11456054;02.08.2022 5:31:18;02.08.2022 5:33:22
11455849;01.08.2022 16:15:00;01.08.2022 16:19:40
11457389;02.08.2022 15:26:03;02.08.2022 15:28:26
11458887;02.08.2022 8:53:41;02.08.2022 9:14:15
11456742;02.08.2022 16:51:53;02.08.2022 16:54:32
11456872;01.08.2022 13:19:05;01.08.2022 13:23:59
11454000;01.08.2022 15:24:40;01.08.2022 15:27:45
11455652;01.08.2022 7:05:19;01.08.2022 7:06:34
11457939;02.08.2022 21:43:31;02.08.2022 21:45:32
11456021;02.08.2022 23:16:54;02.08.2022 23:18:37
11456344;01.08.2022 19:49:13;01.08.2022 19:54:14
11458429;02.08.2022 7:34:54;02.08.2022 7:37:43
11454048;02.08.2022 0:22:39;02.08.2022 0:26:47
11454509;02.08.2022 4:31:34;02.08.2022 4:34:28
11457098;01.08.2022 14:02:04;01.08.2022 14:03:16
11454839;02.08.2022 3:44:52;02.08.2022 3:48:06
11454167;02.08.2022 22:52:07;02.08.2022 22:54:29
11457693;01.08.2022 14:47:22;01.08.2022 14:48:34
11458223;01.08.2022 23:05:49;01.08.2022 23:06:15
11457164;01.08.2022 17:22:27;01.08.2022 17:23:30
11457206;02.08.2022 16:47:35;02.08.2022 16:51:53
11458466;02.08.2022 3:35:57;02.08.2022 3:37:59
11456355;02.08.2022 2:27:39;02.08.2022 2:29:26
11456193;02.08.2022 9:37:25;02.08.2022 9:38:31
11458498;02.08.2022 4:11:50;02.08.2022 4:15:07
11457817;02.08.2022 13:27:48;02.08.2022 13:29:48
11455716;01.08.2022 1:24:10;01.08.2022 1:25:53
11453624;02.08.2022 14:00:15;02.08.2022 14:01:49
11456504;02.08.2022 15:55:39;02.08.2022 15:57:42
11454594;02.08.2022 2:26:18;02.08.2022 2:28:54
11457750;01.08.2022 14:30:58;01.08.2022 14:32:36
11456709;01.08.2022 5:24:04;01.08.2022 5:25:59
11454110;01.08.2022 20:12:26;01.08.2022 20:18:09
11456103;01.08.2022 0:26:16;01.08.2022 0:28:59
11454020;02.08.2022 6:50:00;02.08.2022 6:52:11
11456601;02.08.2022 5:24:28;02.08.2022 5:29:45
11457710;02.08.2022 8:44:56;02.08.2022 8:47:40
11455678;01.08.2022 5:05:00;01.08.2022 5:08:36
11455388;02.08.2022 21:56:04;02.08.2022 21:56:06
11457869;01.08.2022 3:18:49;01.08.2022 3:20:34
11456952;02.08.2022 6:50:04;02.08.2022 6:53:53
11455860;02.08.2022 21:06:35;02.08.2022 21:08:01
11455628;01.08.2022 16:02:21;01.08.2022 16:03:38
11458260;02.08.2022 19:40:38;02.08.2022 19:43:12
11454912;01.08.2022 16:15:40;01.08.2022 16:16:54
11454937;01.08.2022 11:48:38;01.08.2022 11:51:43
11454197;02.08.2022 4:48:47;02.08.2022 4:51:05
11455605;01.08.2022 16:33:34;01.08.2022 16:37:24
11458050;01.08.2022 15:24:07;01.08.2022 15:27:14
11457987;01.08.2022 1:54:59;01.08.2022 1:56:10
11456203;01.08.2022 3:32:37;01.08.2022 3:32:52
11458795;02.08.2022 6:42:58;02.08.2022 6:44:13
11453248;02.08.2022 19:57:15;02.08.2022 19:59:46
11457989;02.08.2022 6:04:38;02.08.2022 6:05:49
11457609;02.08.2022 12:31:34;02.08.2022 12:34:35
11454680;02.08.2022 10:15:26;02.08.2022 10:18:21
11458651;02.08.2022 14:20:30;02.08.2022 14:25:06
11453636;02.08.2022 18:32:36;02.08.2022 18:33:44
11456381;01.08.2022 7:59:04;01.08.2022 8:01:34
11456290;01.08.2022 15:46:26;01.08.2022 15:49:23
11458997;02.08.2022 13:43:45;02.08.2022 14:04:19
11458617;02.08.2022 22:39:02;02.08.2022 22:41:18
11457077;01.08.2022 10:51:46;01.08.2022 10:52:51
11454519;02.08.2022 8:49:47;02.08.2022 8:51:27
11454676;02.08.2022 18:44:04;02.08.2022 18:46:29
11455871;02.08.2022 4:00:23;02.08.2022 4:02:41
11457594;01.08.2022 20:24:16;01.08.2022 20:26:57
11455843;01.08.2022 10:13:15;01.08.2022 10:16:46
11454719;02.08.2022 16:04:24;02.08.2022 16:05:41
11456091;02.08.2022 8:07:27;02.08.2022 8:10:39
11457613;01.08.2022 4:02:23;01.08.2022 4:03:45
11456387;02.08.2022 6:09:44;02.08.2022 6:13:01
11457514;01.08.2022 3:06:27;01.08.2022 3:09:45
11456768;01.08.2022 11:42:34;01.08.2022 11:44:33
11454904;01.08.2022 12:21:04;01.08.2022 12:22:45
11456295;01.08.2022 1:37:50;01.08.2022 1:40:10
11456710;02.08.2022 13:28:50;02.08.2022 13:33:24
11456085;02.08.2022 22:45:26;02.08.2022 22:48:43
11454803;01.08.2022 10:39:47;01.08.2022 10:43:21
11458597;02.08.2022 11:03:49;02.08.2022 11:05:17
11458300;01.08.2022 12:33:44;01.08.2022 12:35:58
11454652;02.08.2022 0:14:21;02.08.2022 0:16:13
11458199;02.08.2022 2:18:46;02.08.2022 2:21:54
11458143;02.08.2022 19:50:46;02.08.2022 19:51:08
11454593;01.08.2022 19:37:54;01.08.2022 19:40:42
11453537;02.08.2022 5:11:18;02.08.2022 5:13:26
11456853;01.08.2022 14:46:32;01.08.2022 14:47:30
11454749;02.08.2022 19:17:11;02.08.2022 19:20:18
11456924;01.08.2022 14:46:30;01.08.2022 14:49:05
11458067;01.08.2022 3:11:58;01.08.2022 3:13:48
11456245;02.08.2022 10:23:49;02.08.2022 10:26:10
11453365;02.08.2022 21:12:08;02.08.2022 21:14:11
11455513;02.08.2022 1:25:01;02.08.2022 1:27:37
11454285;01.08.2022 20:13:22;01.08.2022 20:14:27
11457232;01.08.2022 9:55:36;01.08.2022 9:57:43
11454688;01.08.2022 2:49:33;01.08.2022 2:51:57
11456839;01.08.2022 6:32:13;01.08.2022 6:35:52
11456041;02.08.2022 20:33:07;02.08.2022 20:36:20
11456736;02.08.2022 1:10:29;02.08.2022 1:11:46
11456239;01.08.2022 1:29:26;01.08.2022 1:33:03
11456871;01.08.2022 3:57:54;01.08.2022 4:00:59
11453968;02.08.2022 2:17:05;02.08.2022 2:19:51
11455814;02.08.2022 21:04:16;02.08.2022 21:06:44
11453629;01.08.2022 23:41:42;01.08.2022 23:47:25
11456207;02.08.2022 10:58:27;02.08.2022 11:00:33
11454313;02.08.2022 21:55:59;02.08.2022 22:00:03
11455285;02.08.2022 12:34:08;02.08.2022 12:37:46
11453345;01.08.2022 13:07:55;01.08.2022 13:11:07
11458211;01.08.2022 23:16:45;01.08.2022 23:19:40
11455191;01.08.2022 23:21:16;01.08.2022 23:23:24
11454717;01.08.2022 22:48:50;01.08.2022 22:51:02
11457271;01.08.2022 23:10:52;01.08.2022 23:12:52
11456722;01.08.2022 11:19:43;01.08.2022 11:22:27
11457747;01.08.2022 4:41:58;01.08.2022 4:45:05
11458626;02.08.2022 21:31:26;02.08.2022 21:32:04
11453782;02.08.2022 14:12:25;02.08.2022 14:14:16
11455424;01.08.2022 3:24:49;01.08.2022 3:26:04
11458584;01.08.2022 10:19:53;01.08.2022 10:21:08
11456547;01.08.2022 14:31:08;01.08.2022 14:33:01
11457108;02.08.2022 13:26:58;02.08.2022 13:29:31
11457128;01.08.2022 23:44:09;01.08.2022 23:45:50
11453741;01.08.2022 22:25:08;01.08.2022 22:28:10
11454076;01.08.2022 22:16:16;01.08.2022 22:18:26
11458955;01.08.2022 12:52:05;01.08.2022 13:12:40
11458601;01.08.2022 4:51:56;01.08.2022 4:53:10
11457960;02.08.2022 13:52:56;02.08.2022 13:53:46
11454919;02.08.2022 17:07:17;02.08.2022 17:10:12
11455098;01.08.2022 7:02:49;01.08.2022 7:04:59
11455644;01.08.2022 15:23:57;01.08.2022 15:26:14
11458479;02.08.2022 22:09:43;02.08.2022 22:13:54
11455033;01.08.2022 16:19:45;01.08.2022 16:21:13
11456656;02.08.2022 13:50:31;02.08.2022 13:53:39
11453864;01.08.2022 9:31:13;01.08.2022 9:34:12
11454706;01.08.2022 17:58:03;01.08.2022 18:02:44
11453480;02.08.2022 1:17:39;02.08.2022 1:22:19
11456111;02.08.2022 15:35:26;02.08.2022 15:38:14
11458139;02.08.2022 5:58:19;02.08.2022 6:01:02
11454580;02.08.2022 8:40:40;02.08.2022 8:43:26
11456945;02.08.2022 23:32:53;02.08.2022 23:34:54
11458740;01.08.2022 0:59:00;01.08.2022 1:01:01
